44	45	1
32	32	2
33	33	8
40	54	2
54	56	1
47	47	1
14	14	3
15	30	2
4	4	1
37	38	3
38	38	6
34	34	3
58	59	2
8	12	1
17	20	1
60	60	2
3	3	3
0	0	4
40	42	1
51	52	6
44	44	2
43	52	1
32	45	2
53	53	2
18	32	3
37	39	1
48	48	6
31	31	2
9	9	3
38	42	3
8	8	3
61	61	1
10	10	4
38	51	2
10	11	1
35	35	4
5	5	1
40	40	2
49	52	3
54	54	3
35	39	2
51	51	2
45	53	2
45	51	1
11	11	1
17	24	1
15	16	4
42	43	2
59	59	1
55	55	4
2	2	1
19	19	2
41	54	1
42	55	2
17	19	1
16	16	1
42	42	6
49	49	1
56	60	2
33	40	1
36	37	1
6	7	2
38	39	1
41	41	3
21	21	1
37	37	1
40	59	1
56	56	1
57	60	2
16	18	1
44	55	1
0	1	1
48	49	1
25	25	1
44	58	1
17	41	1
57	58	1
44	51	1
41	42	1
42	60	1
11	12	3
13	13	3
2	3	3
30	31	1
45	46	1
38	41	1
19	24	1
52	52	5
37	59	1
45	45	1
35	36	1
38	46	2
47	48	2
22	22	4
56	57	2
19	30	2
4	5	1
1	1	1
52	53	3
11	40	1
17	17	1
3	4	2
53	58	1
36	36	2
55	57	2
58	58	2
23	23	2
16	17	1
12	13	1
21	56	1
16	20	1
6	25	1
43	44	1
36	54	1
0	32	1
57	57	1
46	47	1
37	42	1
9	12	1
19	22	1
7	18	1
7	29	1
54	55	1
39	51	1
7	24	2
47	49	1
9	51	1
29	54	1
38	55	1
10	16	1
31	58	1
5	8	1
41	49	2
53	54	1
43	47	1
20	24	1
7	7	1
