104	104	2
60	61	2
48	49	3
81	82	4
87	88	2
110	110	3
49	49	3
28	28	4
28	33	3
30	36	1
36	36	6
76	76	1
58	59	2
105	106	2
29	29	4
63	63	2
48	48	2
31	32	3
64	64	3
54	54	2
55	103	3
70	71	3
82	82	2
22	89	1
60	60	6
102	103	2
30	31	1
107	107	7
56	58	3
85	87	1
71	72	2
20	20	2
56	57	6
79	97	2
102	102	4
82	85	1
95	96	2
59	59	2
59	60	2
65	67	2
103	103	3
22	22	3
30	30	5
71	71	1
90	104	1
34	35	1
70	70	5
100	100	2
96	96	3
27	95	1
44	78	2
51	52	3
111	111	7
112	113	1
72	72	3
93	109	2
32	32	1
75	75	3
27	27	2
60	63	2
20	114	2
41	46	1
79	79	5
40	40	3
44	63	1
73	73	4
87	87	1
52	52	4
37	37	7
21	51	1
65	66	2
101	107	1
47	47	1
62	66	1
104	105	1
76	108	1
55	55	4
82	83	2
41	41	3
101	101	5
29	37	1
66	85	1
78	79	1
40	50	3
113	115	1
37	38	1
49	50	1
23	26	2
51	51	4
93	93	1
54	103	3
61	62	3
68	68	2
45	45	1
33	33	2
93	110	2
89	89	2
93	95	1
57	61	1
22	24	1
79	80	1
57	57	4
74	100	1
106	106	2
39	39	2
106	110	3
112	112	1
38	39	2
43	43	4
80	81	3
21	53	3
54	60	1
67	67	4
37	42	2
63	65	2
41	42	1
86	86	3
33	34	1
96	106	1
61	78	1
39	85	1
25	26	1
78	78	3
61	61	3
86	87	1
20	22	1
66	66	3
21	21	1
97	97	3
95	95	1
28	30	1
43	44	1
64	66	1
91	91	1
92	109	1
99	99	2
82	88	1
27	29	2
74	74	1
75	96	1
55	105	1
97	98	2
39	46	1
32	33	1
23	23	1
109	109	2
24	24	3
66	70	1
93	94	2
35	36	1
97	106	1
83	83	1
34	89	1
71	73	1
106	107	2
42	44	1
22	23	1
34	34	1
28	29	2
55	56	1
68	71	1
74	75	1
31	31	2
65	65	1
77	79	1
27	33	1
103	105	2
65	69	1
24	48	1
69	69	3
89	90	2
98	101	1
61	88	2
30	34	1
77	77	2
87	89	1
59	64	1
20	32	1
63	64	1
25	27	1
103	108	1
58	58	1
76	77	1
75	76	1
104	106	1
107	108	1
40	41	1
40	53	1
50	50	2
99	111	1
96	97	2
50	51	2
70	72	1
77	78	2
114	114	1
37	71	1
34	58	1
69	70	1
25	25	2
101	103	1
98	107	1
90	90	1
37	43	1
84	84	1
91	94	1
64	65	1
90	95	1
46	46	1
84	85	1
68	78	1
102	105	1
106	109	1
88	90	1
45	46	1
83	84	1
100	101	1
